id,lat,lon,price
41187,-34.5977181,-58.3841759,235000
41189,-34.603358,-58.3941249,165000
41190,-34.6067082,-58.4069971,105000
41191,-34.6009845,-58.4028541,175000
41192,-34.6165718,-58.39623928,129000
41193,-34.6383373,-58.5043314,110000
41194,-34.6211258,-58.4431552,190000
41195,-34.6250904,-58.3770591,350000
41196,-34.586246,-58.3969516,580000
41197,-34.5726353,-58.4458689,250000
41198,-34.61050111,-58.3607959,1100000
41199,-34.5702049,-58.4839425,242000
41200,-34.5775531,-58.4054925,1200000
41201,-34.5566044,-58.4586341,650000
41202,-34.58677855,-58.39795589,449000
41203,-34.6252437,-58.4376233,385000
41204,-34.60524444,-58.43882843,490000
41205,-34.5909233,-58.384214,2800000
41206,-34.6405047,-58.4859498,126000
41207,-34.5989424,-58.3761755,159000
41208,-34.5653984,-58.4532426,249000
41209,-34.5617543,-58.4526206,340000
41210,-34.562527,-58.4491216,560000
41211,-34.6118861,-58.4692688,79900
41212,-34.6009845,-58.4028541,175000
41213,-34.6046161,-58.4090473,135000
41214,-34.6224674,-58.4710037,429800
41215,-34.5479263,-58.4562118,2100000
41216,-34.55472686,-58.45122555,624000
41217,-34.5907364,-58.3784243,680000
41218,-34.6166901,-58.418104,235000
41219,-34.6079412,-58.4162547,238000
41220,-34.581682,-58.4226071,395000
41221,-34.5810302,-58.404719,1200000
41222,-34.579826,-58.4260932,160000
41223,-34.5816829,-58.4037382,590000
41224,-34.5762972,-58.4199965,1500000
41225,-34.5781588,-58.4072524,500000
41226,-34.581682,-58.4226071,387000
41227,-34.64824557,-58.38866534,135000
41228,-34.5642649,-58.4436045,499000
41229,-34.5682397,-58.4600378,460000
41230,-34.5634161,-58.4514259,420000
41231,-34.5586434,-58.4483173,219000
41232,-34.608671,-58.4829425,159000
41234,-34.57222099,-58.43090951,292500
41236,-34.6160537,-58.4466041,88000
41237,-34.6194061,-58.4519993,109500
41238,-34.6202959,-58.4553696,113900
41239,-34.6075323,-58.4457706,79500
41240,-34.6140734,-58.4439873,80000
41241,-34.6011117,-58.3998172,85000
41242,-34.6011117,-58.3998172,140000
41243,-34.6011117,-58.3998172,124000
41244,-34.6007386,-58.4066151,50000
41246,-34.6011117,-58.3998172,127000
41247,-34.6011117,-58.3998172,120000
41248,-34.5540276,-58.4930654,98000
41249,-34.5953517,-58.3870268,105000
41251,-34.6052061,-58.4630162,35759
41252,-34.6052061,-58.4630162,36149
41253,-34.6052061,-58.4630162,34759
41254,-34.6052061,-58.4630162,36149
41255,-34.6052061,-58.4630162,36149
41256,-34.6238201,-58.5067491,108000
41257,-34.6198732,-58.5085782,92000
41258,-34.6308016,-58.4861466,167907
41259,-34.6308016,-58.4861466,88000
41260,-34.5537167,-58.4369555,335000
41261,-34.5688667,-58.4344896,130000
41262,-34.5633774,-58.4640936,105000
41263,-34.6071778,-58.4307148,99000
41264,-34.6452212,-58.3710603,105000
41265,-34.6240881,-58.3709259,115000
41266,-34.5826986,-58.4403733,350000
41267,-34.5833965,-58.4495082,245000
41268,-34.5630621,-58.4696234,209000
41269,-34.6174229,-58.424296,120000
41270,-34.5943708,-58.3827724,160000
41271,-34.59060918,-58.37151297,60000
41272,-34.5524946,-58.4570698,155000
41273,-34.5522269,-58.4689585,255000
41274,-34.54326452,-58.46128005,250000
41275,-34.55085044,-58.45459109,250000
41276,-34.627465,-58.457528,77000
41277,-34.6307921,-58.4649417,130000
41278,-34.590028,-58.39521,90000
41279,-34.5847856,-58.4920366,114900
41280,-34.5728565,-58.483541,179258
41282,-34.6165196,-58.3612151,395000
41283,-34.6139869,-58.3617792,405000
41284,-34.6219713,-58.3616631,395000
41285,-34.61332099,-58.36182654,440000
41286,-34.6178089,-58.3601785,330000
41287,-34.5973853,-58.4262688,178000
41288,-34.597514,-58.4321003,118000
41289,-34.622211,-58.509545,74000
41291,-34.597851,-58.410105,158033
41293,-34.6390352,-58.5018165,148000
41294,-34.5801748,-58.4487214,95000
41295,-34.6322131,-58.3714562,69000
41296,-34.5950131,-58.4137697,95000
41298,-34.5807305,-58.4408816,180000
41299,-34.6454035,-58.3812839,85900
41300,-34.5662818,-58.4587336,120000
41301,-34.5618613,-58.4492998,395000
41302,-34.5695683,-58.4697662,168000
41303,-34.5664695,-58.4692036,145000
41304,-34.5594932,-58.4632227,190000
41305,-34.5629601,-58.450139,250000
41306,-34.64016384,-58.48550524,126000
41307,-34.5913256,-58.392651,620000
41308,-34.6015937,-58.3868773,59900
41310,-34.5500866,-58.4849874,80000
41311,-34.581682,-58.4226071,175000
41312,-34.6057535,-58.4056084,155000
41313,-34.5759058,-58.4389681,170000
41314,-34.6086607,-58.4192315,83000
41315,-34.54521914,-58.45938921,80000
41316,-34.5416915,-58.4735519,63000
41317,-34.6217281,-58.4575143,115900
41318,-34.6263075,-58.421179,64471
41319,-34.6263075,-58.421179,52822
41320,-34.6114843,-58.4072348,109000
41321,-34.6283022,-58.4368221,155000
41322,-34.6160676,-58.4569669,170000
41324,-34.61682,-58.4455457,150000
41325,-34.5803814,-58.4349076,260000
41326,-34.5773582,-58.407118,165000
41327,-34.5545188,-58.4915986,250000
41328,-34.5582767,-58.461505,285000
41329,-34.5826567,-58.4071263,125000
41330,-34.571179,-58.431863,189000
41331,-34.5769553,-58.4398077,400000
41332,-34.5870715,-58.4268846,157905
41333,-34.5755432,-58.4239271,149900
41334,-34.581682,-58.4226071,262000
41335,-34.5926076,-58.4108793,81000
41336,-34.581682,-58.4226071,131000
41337,-34.5926076,-58.4108793,130000
41338,-34.5873588,-58.4138344,90000
41339,-34.5803814,-58.4349076,190000
41341,-34.5805601,-58.4139365,320000
41342,-34.581682,-58.4226071,370000
41343,-34.581682,-58.4226071,130000
41344,-34.5859383,-58.4180046,145000
41345,-34.569369,-58.4314493,490000
41346,-34.5965436,-58.4187384,550000
41347,-34.5801063,-58.4087535,147000
41348,-34.5809186,-58.4307165,263000
41349,-34.5770629,-58.4054458,290000
41350,-34.5816456,-58.4089336,245000
41351,-34.5801338,-58.4318753,260000
41352,-34.6394284,-58.5249604,115000
41353,-34.58406839,-58.41803665,120000
41354,-34.581682,-58.4226071,120000
41355,-34.581682,-58.4226071,249000
41356,-34.5877506,-58.4056106,158000
41357,-34.6362457,-58.4145915,60000
41358,-34.5869676,-58.4768721,84500
41359,-34.5698346,-58.4889231,88600
41360,-34.5698346,-58.4889231,101600
41361,-34.5698452,-58.48718,113000
41362,-34.5722418,-58.4847327,80000
41363,-34.6001864,-58.4852362,65000
41364,-34.56492993,-58.43912471,235000
41365,-34.6045409,-58.406601,88000
41366,-34.6176418,-58.4619067,120000
41367,-34.5674374,-58.4728136,110000
41369,-34.57197409,-58.43298953,172000
41370,-34.5841394,-58.4439083,153000
41372,-34.5945508,-58.4421781,79000
41373,-34.56492993,-58.43912471,195000
41374,-34.6298766,-58.5042931,72000
41375,-34.5834061,-58.4236873,130000
41376,-34.6018062,-58.3984966,37000
41377,-34.6364881,-58.4532854,79500
41378,-34.6073321,-58.4219859,160000
41379,-34.5805523,-58.4408692,115000
41380,-34.5811645,-58.4239379,135000
41381,-34.5967857,-58.3806188,59500
41382,-34.5723903,-58.4448515,175000
41383,-34.6301305,-58.484714,55000
41384,-34.6132878,-58.4312694,75000
41385,-34.6256826,-58.4479919,124000
41386,-34.6062745,-58.4308464,78000
41387,-34.5808994,-58.4560334,89000
41388,-34.6155086,-58.3800913,87000
41389,-34.56026353,-58.45964232,90000
41390,-34.5805351,-58.4108411,124000
41391,-34.6526623,-58.5224536,70000
41392,-34.56953341,-58.45023878,68000
41393,-34.5820098,-58.4109782,610000
41394,-34.5827524,-58.4016396,1150000
41395,-34.58168786,-58.41279561,1000000
41397,-34.5823436,-58.405889,482000
41398,-34.5728255,-58.4228884,450000
41399,-34.640123,-58.5219561,234900
41401,-34.5507593,-58.4684478,180000
41402,-34.6274963,-58.456096,270000
41403,-34.6302073,-58.3611208,160000
41404,-34.6035686,-58.4846939,95000
41405,-34.6290431,-58.4034082,110000
41406,-34.5701642,-58.4884494,203109
41407,-34.5630636,-58.4842383,198000
41408,-34.5698346,-58.4889231,121072
41409,-34.5698346,-58.4889231,201200
41410,-34.62508346,-58.40145482,105000
41411,-34.6110043,-58.3612753,689000
41412,-34.61863768,-58.3830413,150000
41413,-34.5976293,-58.4333259,146000
41414,-34.5929745,-58.4032073,220000
41415,-34.6194897,-58.4305815,140000
41416,-34.6160565,-58.437882,175000
41417,-34.6260433,-58.446166,198000
41418,-34.5786665,-58.4137467,515000
41419,-34.6282221,-58.4501864,255000
41420,-34.58364816,-58.41098562,370000
41421,-34.5642588,-58.4582919,209000
41422,-34.5879496,-58.390326,750000
41424,-34.59236383,-58.37829506,495000
41425,-34.5704019,-58.4980393,288800
41426,-34.5704019,-58.4980393,221900
41427,-34.5731516,-58.4898759,155000
41428,-34.61803098,-58.36235447,1565000
41429,-34.5964007,-58.4402131,480000
41430,-34.60298531,-58.37675457,79800
41431,-34.5913322,-58.408419,480000
41432,-34.5947442,-58.4008311,330000
41433,-34.5757536,-58.4480366,280000
41434,-34.6138913,-58.3902301,158000
41436,-34.62001042,-58.43124071,385000
41437,-34.606515,-58.4535889,210000
41438,-34.6139857,-58.4342602,125000
41440,-34.5877279,-58.4077003,285000
41441,-34.601224,-58.3881399,140000
41442,-34.5530902,-58.451495,1109400
41443,-34.5530902,-58.451495,511850
41444,-34.5653984,-58.4532426,245000
41445,-34.5530902,-58.451495,486400
41446,-34.5545267,-58.4556158,673200
41447,-34.5545267,-58.4556158,744600
41448,-34.58308,-58.4259041,59900
41449,-34.62326353,-58.43712583,125000
41450,-34.5936032,-58.4100198,141500
41451,-34.6075323,-58.4457706,107000
41452,-34.5940958,-58.4453062,125000
41453,-34.6048857,-58.4411962,82500
41454,-34.6007076,-58.3768011,70000
41455,-34.6007076,-58.3768011,69800
41456,-34.6137447,-58.3789228,105000
41457,-34.6162163,-58.3915672,98000
41458,-34.6075323,-58.4457706,107000
41459,-34.6196861,-58.44512,185000
41460,-34.6190649,-58.4052409,82500
41461,-34.6175028,-58.4041972,78000
41462,-34.6070023,-58.3953132,68000
41463,-34.6144094,-58.4044684,70000
41464,-34.6001626,-58.4015685,135000
41465,-34.5425648,-58.4743854,75000
41466,-34.5949568,-58.39272256,130000
41467,-34.5893268,-58.4060006,99000
41468,-34.6005084,-58.39581,105000
41469,-34.5888784,-58.4032498,110000
41470,-34.5925767,-58.398797,120000
41471,-34.6245364,-58.5055279,129900
41472,-34.6088054,-58.3935004,85000
41473,-34.6070023,-58.3953132,68000
41474,-34.5514374,-58.4541582,116000
41475,-34.5672988,-58.4562304,150000
41476,-34.5938398,-58.4408401,80000
41477,-34.6155158,-58.4110698,140000
41478,-34.5935487,-58.4404362,129000
41479,-34.5695219,-58.4858646,123000
41480,-34.5997987,-58.3901114,150000
41481,-34.5942129,-58.4024562,235000
41482,-34.6103745,-58.399023,88000
41484,-34.564578,-58.4378946,450000
41485,-34.5576535,-58.4471087,510000
41487,-34.5774132,-58.4227049,335000
41489,-34.5791736,-58.4385573,235000
41490,-34.57243111,-58.43297861,270000
41491,-34.5757596,-58.4061808,820000
41492,-34.6857065,-58.4746268,80000
41494,-34.6039148,-58.4168165,175000
41495,-34.59660872,-58.38102212,160000
41497,-34.6190748,-58.4582782,95900
41498,-34.62601124,-58.47500393,109000
41499,-34.6076726,-58.4046517,125000
41500,-34.5836467,-58.4939771,112000
41501,-34.5698346,-58.4889231,136200
41502,-34.5702426,-58.4885169,192500
41503,-34.5702426,-58.4885169,148005
41504,-34.5698346,-58.4889231,110262
41505,-34.5704019,-58.4980393,73400
41506,-34.5715662,-58.4317908,232000
41507,-34.5771697,-58.3996038,1280000
41508,-34.598424,-58.4183612,90000
41509,-34.6102297,-58.426037,65000
41510,-34.6177532,-58.3794394,50000
41511,-34.5662059,-58.4447662,2500000
41512,-34.5653017,-58.4356616,445000
41513,-34.55991986,-58.44588665,295000
41514,-34.559804,-58.449174,1150000
41515,-34.5590683,-58.4568173,330000
41516,-34.5669414,-58.4575743,398000
41519,-34.5987337,-58.3963615,225000
41520,-34.5887321,-58.3892664,1200000
41521,-34.5865983,-58.4205072,475000
41522,-34.59060372,-58.38588576,460000
41523,-34.5898547,-58.4063161,420000
41524,-34.5962322,-58.4017225,280000
41525,-34.5962747,-58.3948134,580000
41526,-34.5947495,-58.3846396,278000
41527,-34.5887321,-58.3892664,1200000
41528,-34.6248963,-58.4347272,295000
41530,-34.6271658,-58.4446835,580000
41531,-34.5764578,-58.4597206,619999
41532,-34.5981881,-58.4385879,235000
41533,-34.58421434,-58.39882315,675000
41534,-34.5939871,-58.50686,315000
41535,-34.58088938,-58.42158359,387000
41536,-34.58141938,-58.42081111,395300
41537,-34.652963,-58.5036848,97500
41538,-34.6157191,-58.3761801,79000
41539,-34.6159146,-58.3725527,135000
41540,-34.5823929,-58.4462062,154900
41541,-34.5913893,-58.3966658,165000
41542,-34.5960388,-58.3814627,160000
41543,-34.5989424,-58.3761755,149000
41544,-34.60629135,-58.38545603,113000
41545,-34.6018262,-58.4369967,120000
41546,-34.5991402,-58.4353743,175000
41547,-34.581552,-58.408093,485000
41548,-34.62508346,-58.40145482,105000
41549,-34.5794017,-58.4837418,360000
41550,-34.5648243,-58.4829117,140000
41551,-34.63168841,-58.404996,80000
41552,-34.6131704,-58.4726714,69000
41553,-34.62550418,-58.47275158,148000
41554,-34.62155744,-58.47658894,132000
41555,-34.5434803,-58.4614177,530000
41556,-34.5664089,-58.4323004,735000
41557,-34.5852226,-58.4099477,1350000
41558,-34.5917671,-58.413748,285000
41559,-34.5712835,-58.4771326,250000
41560,-34.6108393,-58.361767,2100000
41561,-34.6108393,-58.361767,1900000
41562,-34.6033623,-58.3640351,2350000
41563,-34.6160442,-58.4586209,209000
41564,-34.6194061,-58.4519993,80000
41565,-34.6160442,-58.4586209,209000
41566,-34.6160442,-58.4586209,214000
41567,-34.6250416,-58.4492852,115000
41568,-34.6180817,-58.392666,55000
41569,-34.5945745,-58.3857661,1299000
41570,-34.560791,-58.464739,69500
41571,-34.55816142,-58.44627943,290000
41572,-34.6285923,-58.3721943,79900
41573,-34.6467793,-58.4980385,69000
41574,-34.5841286,-58.4428667,165000
41576,-34.5827833,-58.4045184,65000
41578,-34.5778674,-58.42421561,110000
41579,-34.5778674,-58.42421561,110000
41580,-34.59131488,-58.41809883,109000
41581,-34.5895194,-58.4223284,110000
41583,-34.6071573,-58.4277658,99000
41584,-34.6352288,-58.4160817,83000
41585,-34.5907672,-58.4172192,93000
41586,-34.5960449,-58.392167,79500
41587,-34.597851,-58.410105,91425
41588,-34.5878808,-58.4504044,79000
41589,-34.6218176,-58.3946176,173000
41590,-34.5922822,-58.3785708,1300000
41591,-34.5762723,-58.4015047,1280000
41592,-34.5762314,-58.4014783,2250000
41593,-34.5669451,-58.4404484,1080000
41594,-34.5905684,-58.384887,1050000
41595,-34.62415013,-58.38721378,150000
41598,-34.6040574,-58.4009611,44000
41599,-34.5520139,-58.4644269,129000
41600,-34.54628918,-58.4582,175000
41601,-34.6274187,-58.4695297,70000
41602,-34.6102626,-58.4093717,57000
41603,-34.6361631,-58.3636865,56000
41606,-34.6415531,-58.4775858,68500
41607,-34.6277605,-58.3912717,72000
41608,-34.5741667,-58.4898344,85000
41609,-34.6202799,-58.391446,68000
41610,-34.62022166,-58.39872259,79900
41611,-34.6192015,-58.3901512,42000
41612,-34.5833545,-58.4556815,100000
41613,-34.586916,-58.4525821,149000
41614,-34.6272522,-58.4255647,185000
41615,-34.6247895,-58.4375729,95000
41617,-34.6032075,-58.3895779,83000
41618,-34.5907595,-58.3974338,150000
41619,-34.5849447,-58.399825,150000
41620,-34.5947627,-58.3901869,190000
41621,-34.611745,-58.4831068,78900
41622,-34.57882593,-58.42920811,180000
41623,-34.5714458,-58.4423506,99900
41624,-34.5628978,-58.4574696,128000
41626,-34.6205686,-58.4419734,85000
41627,-34.572148,-58.4458681,135000
41628,-34.6139071,-58.5044419,109000
41629,-34.6272681,-58.4404348,263000
41630,-34.6036785,-58.3787555,55000
41631,-34.6053683,-58.3873571,69500
41632,-34.5936314,-58.4359692,192468
41633,-34.594571,-58.440122,88000
41634,-34.598472,-58.4458513,128000
41635,-34.6182396,-58.3908061,79000
41636,-34.6111572,-58.3610525,450000
41637,-34.6223125,-58.38500186,50000
41638,-34.5661291,-58.4565837,89000
41639,-34.619873,-58.4306901,85000
41640,-34.6194061,-58.4519993,110000
41641,-34.58957791,-58.44695294,93000
41642,-34.5967389,-58.4068958,85000
41643,-34.5872214,-58.40687,148000
41644,-34.5666147,-58.4730975,75900
41645,-34.65294075,-58.52190644,70000
41648,-34.58223203,-58.42201274,175000
41649,-34.5723368,-58.4308013,295000
41650,-34.5888656,-58.4163427,95000
41651,-34.5747746,-58.4390396,129500
41652,-34.5773582,-58.407118,139000
41653,-34.5819606,-58.4142033,131000
41654,-34.5829346,-58.4331344,310000
41655,-34.5677222,-58.430586,130000
41656,-34.58223203,-58.42201274,249500
41657,-34.58207303,-58.42246335,262200
41658,-34.5706825,-58.4332519,130000
41659,-34.5930304,-58.3876136,155000
41660,-34.5944568,-58.4031872,65000
41661,-34.5781775,-58.4493075,159000
41663,-34.6525028,-58.5019263,118000
41664,-34.65272894,-58.52228195,70000
41665,-34.6139157,-58.3874047,55000
41667,-34.6348593,-58.4756169,73000
41668,-34.6305379,-58.4192214,90000
41669,-34.5731124,-58.4313595,180000
41670,-34.595155,-58.4276042,149000
41671,-34.5853434,-58.4235139,280000
41672,-34.5782301,-58.4026783,570000
41673,-34.5948467,-58.4093411,195000
41674,-34.5525943,-58.4429397,280000
41676,-34.5682975,-58.4484949,198000
41677,-34.606582,-58.3877396,65000
41678,-34.60875,-58.389262,112900
41679,-34.6047269,-58.3975995,110000
41680,-34.6139071,-58.5044419,150000
41681,-34.62513888,-58.47402539,135000
41682,-34.58330875,-58.40666408,179000
41683,-34.5885022,-58.3880953,790000
41684,-34.6015937,-58.3868773,59900
41685,-34.5872918,-58.4031186,175000
41686,-34.59586159,-58.39207055,295000
41687,-34.58849652,-58.3876912,540000
41688,-34.6092648,-58.401774,110000
41689,-34.6045409,-58.406601,89900
41690,-34.6201204,-58.4280629,135000
41691,-34.6272681,-58.4404348,236000
41692,-34.61654096,-58.45699996,118000
41693,-34.6272681,-58.4404348,245000
41694,-34.6272681,-58.4404348,269000
41695,-34.6137984,-58.4266767,143000
41696,-34.6064996,-58.4356338,135000
41697,-34.6335966,-58.440022,110000
41698,-34.5772961,-58.4072204,398000
41700,-34.5865432,-58.4083497,130000
41701,-34.6279825,-58.4250008,185000
41702,-34.62071552,-58.46074772,185000
41703,-34.5427503,-58.4601452,79900
41704,-34.551884,-58.464466,189000
41705,-34.5853097,-58.4416517,160000
41707,-34.5980636,-58.4917052,79000
41708,-34.5448121,-58.4598162,330000
41710,-34.598615,-58.4997772,92000
41711,-34.6004706,-58.4296195,120000
41712,-34.5811322,-58.4120526,320000
41713,-34.6058693,-58.4258611,110000
41714,-34.5731916,-58.4223039,375000
41715,-34.5829259,-58.4109178,315000
41716,-34.57715688,-58.40426474,560000
41717,-34.5676136,-58.4345512,280000
41718,-34.5372687,-58.4662132,395000
41719,-34.5951925,-58.4165361,260000
41720,-34.5945299,-58.3972967,318000
41721,-34.5897475,-58.4802999,77000
41722,-34.586358,-58.4514714,80500
41723,-34.5828206,-58.4744631,89000
41724,-34.5870904,-58.4006304,79900
41725,-34.5930858,-58.4047026,130000
41726,-34.5924083,-58.4141088,71000
41727,-34.58975233,-58.41245976,195000
41728,-34.6035998,-58.3766522,42900
41729,-34.601987,-58.3722108,82000
41730,-34.5966225,-58.4364739,170000
41731,-34.6018262,-58.4369967,120000
41732,-34.6200926,-58.3610901,610000
41733,-34.6101786,-58.3608064,1050000
41734,-34.6060762,-58.3629762,510000
41735,-34.573395,-58.482792,180375
41736,-34.573395,-58.482792,178750
41737,-34.5632208,-58.4925477,195000
41738,-34.5904843,-58.4033091,129000
41739,-34.5944622,-58.4434274,80000
41740,-34.6313058,-58.4007781,66700
41741,-34.598615,-58.4997772,69000
41742,-34.5690241,-58.4876427,170000
41743,-34.61356391,-58.3730987,100000
41744,-34.6480011,-58.5006126,160000
41745,-34.6272681,-58.4404348,269000
41746,-34.6289075,-58.4400227,134988
41747,-34.6250416,-58.4492852,228000
41748,-34.6272681,-58.4404348,236000
41749,-34.6239373,-58.4331074,170000
41750,-34.6204072,-58.4397226,215000
41751,-34.59425046,-58.44156178,119000
41752,-34.6194061,-58.4519993,240000
41753,-34.5764143,-58.461835,160000
41754,-34.57142993,-58.44605289,220000
41755,-34.639675,-58.5082774,325000
41756,-34.5981537,-58.3972715,155000
41757,-34.6313058,-58.4007781,69900
41758,-34.5743455,-58.4733983,132000
41759,-34.5634483,-58.4951606,92000
41760,-34.5796965,-58.4918966,80000
41761,-34.58241041,-58.46623475,78000
41762,-34.6272681,-58.4404348,245000
41763,-34.62383556,-58.46299907,248000
41764,-34.6205213,-58.4371054,169000
41766,-34.5903691,-58.3814997,1300000
41767,-34.5903691,-58.3814997,1200000
41769,-34.5807389,-58.3982508,2800000
41771,-34.5810302,-58.404719,2200000
41773,-34.6100458,-58.3613825,1650000
41774,-34.592661,-58.3928413,590000
41776,-34.5962805,-58.3988956,490000
41778,-34.6161349,-58.4307746,325000
41779,-34.6303447,-58.4538565,510000
41780,-34.587805,-58.388887,1900000
41781,-34.5606328,-58.4581939,340000
41782,-34.5574152,-58.453715,174000
41783,-34.55162272,-58.44072189,1750000
41784,-34.6017904,-58.3880681,170000
41785,-34.5529951,-58.438309,1050000
41787,-34.5619978,-58.4470058,850000
41788,-34.588764,-58.421074,196000
41789,-34.5796924,-58.439649,89000
41790,-34.6458279,-58.3720181,79000
41791,-34.6458279,-58.3720181,79000
41792,-34.5600557,-58.4580155,69000
41793,-34.587013,-58.4004967,125000
41794,-34.591377,-58.3981162,125000
41795,-34.61068855,-58.42947507,90000
41796,-34.5664089,-58.4323004,2500000
41797,-34.6223575,-58.4351934,115000
41798,-34.61990351,-58.38805469,79000
41799,-34.5909233,-58.384214,5000000
41800,-34.5678575,-58.446164,1250000
41801,-34.5914789,-58.3860063,2350000
41802,-34.5724108,-58.4205928,2600000
41803,-34.6100458,-58.3613825,3200000
41804,-34.5909233,-58.384214,1900000
41806,-34.62512581,-58.45425787,84000
41807,-34.5788545,-58.413613,750000
41808,-34.5671983,-58.4307061,2100000
41809,-34.59682674,-58.40256204,595000
41810,-34.5536444,-58.4617028,380000
41811,-34.56244,-58.4596605,330000
41812,-34.5637519,-58.4408231,400000
41813,-34.5586929,-58.4559865,520000
41814,-34.572577,-58.456198,240000
41815,-34.5726449,-58.4625939,780000
41816,-34.5756962,-58.421168,315000
41817,-34.5671975,-58.4361928,380000
41818,-34.5576954,-58.4649034,182000
41819,-34.5637519,-58.4408231,400000
41820,-34.55349908,-58.4377352,799000
41821,-34.5977525,-58.3768238,235000
41822,-34.59148183,-58.37954587,295000
41823,-34.5974036,-58.3798016,125000
41824,-34.5916158,-58.3800368,900000
41825,-34.5576954,-58.4649034,182000
41826,-34.55349908,-58.4377352,799000
41827,-34.5528143,-58.4602603,385000
41828,-34.5776471,-58.4060644,815000
41829,-34.5550954,-58.459321,149900
41830,-34.5919848,-58.4001826,340000
41831,-34.5901695,-58.4072106,275000
41834,-34.6313058,-58.4007781,265000
41835,-34.6218176,-58.3946176,173000
41836,-34.617978,-58.362848,1600000
41837,-34.6181532,-58.3626151,1800000
41838,-34.6100458,-58.3613825,1050000
41839,-34.6152895,-58.3618651,550000
41840,-34.6135867,-58.3618433,1480000
41841,-34.6198812,-58.3849786,195000
41842,-34.6016161,-58.397163,160000
41843,-34.6026334,-58.3911443,220000
41844,-34.6289075,-58.4400227,134988
41845,-34.6254156,-58.4444582,315000
41846,-34.6169871,-58.445827,290000
41847,-34.61957137,-58.42897566,300000
41849,-34.5437177,-58.4805163,420000
41850,-34.554451,-58.4864348,155000
41851,-34.5502619,-58.4643807,240000
41852,-34.6272681,-58.4404348,263000
41853,-34.6143063,-58.3734046,110000
41854,-34.5819485,-58.4043451,750000
41855,-34.59794241,-58.42588058,125000
41856,-34.6061122,-58.4308235,95000
41857,-34.5838527,-58.4202338,81000
41858,-34.5760554,-58.420376,195000
41859,-34.5749868,-58.4206108,520000
41860,-34.5763898,-58.4482315,129900
41861,-34.568294,-58.4480746,80000
41862,-34.6214456,-58.38856,110000
41863,-34.6165036,-58.4089169,117000
41864,-34.5493962,-58.4709904,164000
41865,-34.59453029,-58.40628581,210000
41866,-34.592218,-58.39114,310000
41867,-34.5994483,-58.3872239,115000
41868,-34.5926397,-58.3950119,243000
41869,-34.6283187,-58.4798284,108000
41870,-34.6081013,-58.3893738,130000
41872,-34.6048034,-58.4219997,115000
41873,-34.5505689,-58.4678032,159000
41874,-34.5488671,-58.4550683,105000
41875,-34.6308586,-58.4063386,65000
41876,-34.5898009,-58.3921343,168000
41878,-34.596735,-58.4118743,190000
41879,-34.5899714,-58.3879305,308000
41880,-34.5896807,-58.4064808,190000
41881,-34.56156405,-58.49223932,253164
41882,-34.5997912,-58.4066582,83000
41883,-34.6150739,-58.4004394,110000
41885,-34.6215498,-58.4310929,95000
41886,-34.6215089,-58.4393526,75000
41887,-34.6211339,-58.433788,72000
41888,-34.6303447,-58.4538565,150000
41889,-34.6136801,-58.3680268,115000
41890,-34.6293345,-58.5181179,160000
41891,-34.5950398,-58.4942924,148000
41892,-34.594061,-58.418558,490000
41893,-34.6307038,-58.4009014,71000
41894,-34.626611,-58.4716105,135000
41895,-34.5958969,-58.4715637,99000
41896,-34.5525943,-58.4429397,269000
41897,-34.5589037,-58.4441079,470000
41898,-34.6010401,-58.4034784,192000
41899,-34.6022622,-58.4061783,98000
41900,-34.6303034,-58.4011527,104000
41901,-34.6335931,-58.3999084,96000
41902,-34.6307038,-58.4009014,97000
41903,-34.6313058,-58.4007781,89700
41904,-34.6313058,-58.4007781,93150
41905,-34.6321269,-58.4438915,105000
41906,-34.5681132,-58.4880169,160000
41907,-34.5763175,-58.49580834,145000
41908,-34.6201745,-58.3884708,104900
41909,-34.6244262,-58.3973636,58000
41910,-34.6200926,-58.3610901,340000
41911,-34.6242645,-58.3844798,77000
41912,-34.5975982,-58.4266296,193000
41913,-34.5935677,-58.4451155,78000
41914,-34.6007632,-58.3853646,72000
41915,-34.6265943,-58.4257349,175000
41916,-34.626307,-58.471901,110000
41917,-34.5448121,-58.4598162,340000
41918,-34.537622,-58.465886,390000
41919,-34.567333,-58.4606689,570000
41920,-34.6133247,-58.3884462,220000
41921,-34.6330099,-58.3742358,320000
41922,-34.62641,-58.3785173,95000
41923,-34.5772506,-58.4360596,290000
41924,-34.5825019,-58.4237339,370000
41925,-34.5911924,-58.3842485,97000
41926,-34.5773582,-58.407118,235000
41927,-34.5523702,-58.4379911,710000
41928,-34.5904884,-58.4115069,240000
41930,-34.5698,-58.431,284000
41931,-34.56755282,-58.43271151,270000
41932,-34.5733814,-58.4216911,690000
41933,-34.5760629,-58.43210954,195000
41934,-34.6127365,-58.4164584,117000
41935,-34.5990492,-58.3859536,135000
41936,-34.5956072,-58.378477,150000
41937,-34.5772728,-58.4344336,144000
41938,-34.6098208,-58.3926061,126450
41941,-34.59959024,-58.37331044,59900
41942,-34.5903327,-58.4225822,105000
41943,-34.5510527,-58.4599986,110000
41944,-34.55453853,-58.46497318,110000
41945,-34.6222331,-58.4583875,85000
41946,-34.6269986,-58.4199341,79000
41947,-34.63205052,-58.36311228,50000
41948,-34.6095922,-58.4162752,61000
41949,-34.6217641,-58.4244552,121000
41950,-34.5822928,-58.422507,99000
41951,-34.5792244,-58.4284602,160000
41952,-34.56544536,-58.43576833,186000
